"barcode","trip_id","pickup_customer_ref","delivery_customer_ref","category","weight"
"406553657","73639","199","111","A","1996"
"406586693","73508","22","212","A","3428"
"406593924","72986","116","260","A","1908"
"406649766","72985","268","124","A","3388"
"406674143","73792","88","197","A","4335"
"406723838","73523","134","122","A","3106"
"406782232","73145","64","21","A","798"
"406788289","73957","83","251","A","4650"
"406808435","73003","83","101","A","640"
"406818785","73653","152","61","A","3069"
"406828157","73890","93","158","A","3540"
"406937078","73515","264","245","A","3244"
"406942984","73961","263","238","A","3597"
"406993511","73256","29","123","A","4155"
"407071441","73910","289","52","A","4337"
"407166850","72953","259","70","A","1411"
"407284870","73364","298","168","A","3972"
"407285537","73957","225","151","A","2608"
"407378680","73867","13","19","A","581"
"407404954","74015","101","160","A","2241"
"407407220","73563","104","116","A","695"
"407457011","73066","234","110","A","4096"
"407629490","74019","146","62","A","1077"
"407710462","73813","15","46","A","2576"
"407857083","73746","168","58","A","1344"
"407858540","73662","174","11","A","210"
"407913198","73323","147","4","A","1425"
"407998458","73663","14","217","A","2874"
"408056238","74099","162","10","A","1744"
"408092441","73414","208","200","A","4325"
"408094882","74039","62","152","A","476"
"408123075","73135","249","46","A","4009"
"408141647","73176","91","233","A","278"
"408176520","73695","235","39","A","1111"
"408399637","73701","138","91","A","294"
"408718263","73708","46","72","A","2091"
"408723267","73528","141","272","A","115"
"408727061","73698","11","51","A","1470"
"408731002","73720","87","14","A","1173"
"408744094","73453","273","104","A","1170"
"408752418","73261","255","81","A","4261"
"408768762","73212","97","177","A","2559"
"408811473","73145","12","296","A","2865"
"409141461","73510","240","288","A","428"
"409146771","72991","150","110","A","4366"
"409201585","73746","62","115","A","924"
"409433947","73132","250","266","A","3680"
"409448402","73044","99","116","A","4175"
"409459606","73975","215","23","A","2636"
"409525581","73871","64","152","A","1034"
"409549365","73504","103","295","B","2713"
"409589093","73028","61","161","A","3485"
"409627734","73462","251","200","A","2000"
"409816292","73804","50","220","A","3803"
"409824390","73629","62","223","A","3463"
"409870269","73219","249","9","A","1748"
"409934723","73741","137","47","A","314"
"409951387","73478","29","112","A","1215"
"410010955","73456","35","61","A","1308"
"410074028","73241","231","7","A","4982"
"410165630","73886","201","111","A","117"
"410184716","73387","235","236","A","438"
"410194626","73276","202","174","A","1683"
"410251750","74086","91","219","A","4148"
"410297619","73872","247","79","A","2776"
"410353985","73898","72","7","A","4709"
"410380848","73345","142","186","A","4862"
"410422784","73414","208","200","A","2341"
"410428964","73291","64","220","A","3378"
"410437371","73327","36","98","A","1783"
"410579074","73663","213","124","A","554"
"410679903","73410","255","150","A","1391"
"410782141","73198","188","196","A","4382"
"411014117","73864","52","12","B","3864"
"411127681","73969","134","247","A","2729"
"411132828","72983","241","265","A","1938"
"411188896","73533","173","135","A","2149"
"411263075","73639","83","111","A","3669"
"411457090","74104","109","221","A","1458"
"411555541","74099","248","223","A","2576"
"411593404","74098","224","39","A","2905"
"411629819","73481","83","190","A","4948"
"411646275","73700","144","78","A","2896"
"411726319","72985","232","170","A","1104"
"411726354","73638","90","133","A","1256"
"411726817","72992","146","259","A","2428"
"411834375","73339","1","170","A","2432"
"411915086","73256","155","82","A","4200"
"411927636","73507","295","130","A","1078"
"412022351","73101","249","39","A","451"
"412047991","73774","31","87","A","119"
"412080537","73575","204","108","A","1842"
"412220086","73380","27","110","A","507"
"412300560","73548","27","235","A","1343"
"412358515","73461","262","30","A","3579"
"412361922","73943","276","42","A","2264"
"412657385","73370","236","42","A","4046"
"412763382","73472","226","222","A","3140"
"412818495","73293","270","77","A","4098"
"412883767","73615","93","33","A","3924"
"412890441","73892","19","156","A","1170"
"412893796","73483","185","242","A","1079"
"412960732","73141","196","286","A","2119"
"412966158","73875","271","132","A","1867"
"413054874","73673","40","92","A","1207"
"413139274","73635","49","139","A","1484"
"413208712","73722","122","232","A","487"
"413278815","74015","147","160","A","4613"
"413286368","73155","55","248","A","189"
"413318737","73341","54","131","A","4653"
"413395232","73196","110","89","A","3324"
"413397581","73844","19","101","A","3838"
"413401872","73642","72","299","A","1099"
"413588055","73088","37","63","A","1668"
"413600712","73503","76","84","A","781"
"413637881","73718","25","131","A","4481"
"413739352","73734","273","244","A","1869"
"413740424","73643","21","122","A","2035"
"413742981","74011","6","41","A","4725"
"413762269","73126","273","244","A","2911"
"413816435","73076","24","18","A","240"
"413982214","73464","67","23","A","1081"
"414013980","73186","196","282","A","4440"
"414075570","74072","110","3","A","4523"
"414383545","73153","16","3","A","667"
"414446311","73448","300","180","A","4981"
"414487226","73378","171","111","A","4718"
"414495462","73056","266","127","A","3374"
"414499913","73585","90","297","A","3579"
"414574034","74107","43","191","A","2901"
"414667620","73901","28","237","A","355"
"414698766","73027","166","23","A","304"
"414750118","73475","162","45","A","544"
"414759249","73177","132","189","A","1004"
"414788171","73722","284","122","A","1108"
"414930288","73274","101","263","A","4746"
"414967717","73407","274","180","A","1329"
"415116902","74005","258","232","A","3046"
"415193600","73733","138","86","A","3122"
"415195523","73189","32","202","A","2348"
"415216969","72964","70","124","A","3314"
"415321265","74086","169","15","A","4791"
"415323330","73923","274","297","A","3884"
"415363293","73079","217","218","A","1271"
"415367999","74100","206","174","A","2689"
"415432335","73814","134","90","A","3744"
"415459875","73095","119","252","A","1622"
"415476261","73840","104","64","A","3585"
"415498572","73905","177","281","A","3274"
"415573497","73964","35","67","A","2260"
"415720739","72947","176","63","A","4810"
"415736312","73714","267","94","A","1347"
"415792906","73787","132","172","A","4724"
"415883312","74053","96","199","A","4199"
"415894028","73629","223","62","A","4689"
"415921216","73762","20","84","A","3614"
"415966345","72985","124","39","A","3746"
"416006154","74080","67","27","A","3902"
"416021261","73463","16","94","A","2030"
"416033814","73666","180","165","A","2840"
"416102943","74028","234","6","A","3305"
"416268032","73637","39","179","A","384"
"416280792","73532","264","27","A","3580"
"416317166","72955","215","83","A","2422"
"416350096","73440","100","235","A","1609"
"416351252","73189","32","202","A","4306"
"416445278","73082","284","211","A","1303"
"416515746","73882","277","229","A","179"
"416543272","73464","67","23","A","1127"
"416554427","73785","253","288","B","3250"
"416592642","73765","226","276","A","1798"
"416623910","73108","46","225","A","4390"
"416646345","74096","242","224","A","889"
"416659520","73773","30","82","A","4297"
"416783101","73910","76","289","A","1986"
"416893059","73190","142","163","A","2019"
"417074033","73880","154","69","A","2748"
"417208524","73207","208","294","A","1121"
"417227887","73742","254","77","A","2335"
"417315361","73038","129","275","A","4276"
"417329184","73758","237","174","A","591"
"417330115","73681","293","108","A","4812"
"417371653","74089","263","190","A","751"
"417391539","73695","141","115","A","3935"
"417424065","73871","152","117","A","2340"
"417560689","73578","191","45","A","4637"
"417778508","73355","98","25","A","4888"
"417847747","74017","261","18","A","4073"
"417887390","73981","122","284","A","4951"
"417959573","74108","119","2","A","1222"
"418001106","73169","168","117","A","1123"
"418083104","74093","46","238","A","3275"
"418116017","73501","123","149","A","1102"
"418296927","73296","251","11","A","2485"
"418346671","73797","192","209","A","924"
"418448074","73858","242","12","A","302"
"418454827","73622","264","48","A","402"
"418471989","73298","253","98","B","2847"
"418493291","73247","70","42","A","4786"
"418513074","73452","102","291","A","3234"
"418522042","73924","140","111","A","2635"
"418533889","73635","294","139","A","3472"
"418579253","73952","40","264","A","660"
"418723039","73802","264","281","A","1283"
"418780336","73880","271","154","A","3175"
"418902848","73785","253","89","B","2952"
"418939276","73095","119","252","A","1882"
"419029947","73896","145","277","A","584"
"419110494","73597","48","165","A","2519"
"419127374","73042","131","198","A","4060"
"419232487","73821","127","59","A","1484"
"419309166","73687","148","222","A","1937"
"419342779","73611","52","24","B","842"
"419443865","73494","21","70","A","1454"
"419464502","73306","117","224","A","1568"
"419480025","73265","47","275","A","4363"
"419621241","73063","291","25","A","4283"
"419893925","73944","131","95","A","2516"
"419899627","73125","112","101","A","4056"
"419926600","73662","199","141","A","1533"
"419998858","74102","240","100","A","1950"
"419999983","73026","232","107","A","646"
"420001654","74005","232","258","A","3738"
"420018113","73336","189","279","A","4743"
"420083051","73744","108","288","A","4317"
"420155050","73209","153","163","A","4941"
"420212346","73813","15","46","A","1348"
"420251533","73926","291","231","A","3213"
"420256256","73890","238","158","A","4888"
"420275903","73122","84","29","A","3329"
"420283260","72943","110","103","A","3231"
"420297982","73851","254","233","A","3002"
"420346505","73791","60","36","A","2822"
"420386867","73749","154","218","A","4271"
"420473131","73773","82","30","C","4933"
"420542780","73336","252","13","A","2420"
"420606228","73611","24","181","A","161"
"420614142","72977","97","99","A","2458"
"420795997","73411","43","96","A","3679"
"420807171","73649","263","276","A","2211"
"420831846","73916","230","125","A","1277"
"420864846","74060","33","73","A","4103"
"421041141","73017","91","84","A","317"
"421089339","73028","104","300","A","2066"
"421103441","73958","33","157","A","1959"
"421117066","73525","112","177","A","3423"
"421154180","73356","152","211","A","3289"
"421198514","73974","85","33","A","522"
"421207692","73109","272","268","A","1881"
"421208895","73128","91","64","A","4611"
"421243727","73343","26","266","A","2988"
"421285154","73271","106","113","A","1430"
"421293351","73145","12","160","A","1099"
"421324228","73080","277","157","A","1528"
"421360117","73256","123","91","A","1267"
"421472773","73803","182","217","A","3679"
"421597348","73727","166","135","A","4585"
"421611344","73095","204","119","A","713"
"421644105","73835","149","97","A","2829"
"421705519","73802","126","163","A","1694"
"421732339","73013","189","82","A","1429"
"421933054","73538","79","70","A","4999"
"421959981","73339","1","170","A","2712"
"421999295","73221","47","71","A","3140"
"422251245","73086","262","246","A","121"
"422383617","73849","88","230","A","4694"
"422471231","73047","277","184","A","2425"
"422506846","73830","189","244","A","3818"
"422580251","73129","280","204","A","378"
"422608563","73064","38","296","A","1407"
"422793143","73381","59","289","A","4165"
"422887706","73138","258","158","A","4299"
"422909976","73792","73","88","A","4008"
"422928492","73026","279","219","A","3105"
"422930549","73610","169","29","A","3705"
"422944541","72997","271","198","A","2241"
"422964344","73863","176","15","A","2710"
"423032761","73379","151","26","A","1621"
"423098974","73897","192","92","A","2963"
"423100901","73879","81","136","A","4148"
"423103038","73611","181","24","C","1294"
"423338104","73298","253","48","B","1133"
"423553315","73309","167","110","A","435"
"423634813","73733","97","196","A","639"
"423655205","73522","179","33","A","2567"
"423684723","73201","74","241","A","2445"
"423700859","73148","3","21","A","1617"
